1.0709216510876343, 3.487244330813697
1.0961147226203576, 3.415423689990165
1.121307794153081, 3.349426344368542
1.1465008656858044, 3.2756646051443763
1.171693937218528, 3.205785062721482
1.1968870087512513, 3.1397877170998587
1.2220800802839746, 3.064084879475054
1.2472731518166982, 2.9980875338534325
1.2724662233494217, 2.928207991430538
1.297659294882145, 2.8544462522063707
1.3228523664148684, 2.7884489065847458
1.348045437947592, 2.7185693641618514
1.3732385094803152, 2.644807624937684
1.3984315810130385, 2.5788102793160625
1.423624652545762, 2.5069896384925308
1.4488177240784856, 2.4371100960696364
1.474010795611209, 2.369171652047376
1.4992038671439323, 2.3031743064257526
1.5243969386766558, 2.5574581969090673
1.5495900102093791, 2.978676549847071
1.5747830817421027, 3.401836001185714
1.599976153274826, 3.826936550924991
1.6251692248075496, 4.250096002263634
1.6503622963402729, 4.671314355201641
1.6755553678729964, 5.094473806540282
1.7007484394057197, 5.519574356279559
1.725941510938443, 5.942733807618202
1.7511345824711666, 6.3639521605562095
1.77632765400389, 6.65705801905224
1.8015207255366135, 6.866696646320925
1.8267137970693368, 7.0782763719902455
1.8519068686020603, 7.2879149992589305
1.8770999401347837, 7.4975536265276155
1.9022930116675072, 7.709133352196938
1.9274860832002305, 7.9207130778662584
1.9526791547329538, 8.130351705134943
1.9778722262656774, 8.341931430804264
2.0030652977984005, 8.394341087621436
2.0259680901008768, 7.9308499250695785
2.046580603173105, 7.461104112115674
2.067193116245333, 6.991358299161767
2.087805629317561, 6.52398493980864
2.1084181423897896, 6.056611580455511
2.129030655462018, 5.5868657675016085
2.1496431685342463, 5.117119954547702
2.1702556816064744, 4.652119048795351
2.1908681946787025, 4.182373235841446
2.2114807077509306, 3.7126274228875396
2.232093220823159, 3.24762651713519
2.254996013125635, 2.8660928426101844
2.2801890846583586, 3.0388506002667874
2.305382156191082, 3.273723506743739
2.330575227723805, 3.508596413220692
2.3557682992565288, 3.7434693196976454
2.380961370789252, 3.9783422261745987
2.4061544423219754, 4.21321513265155
2.431347513854699, 4.448088039128503
2.4565405853874225, 4.686843142406726
2.481733656920146, 4.9333626392874965
2.5046364492226214, 5.304543789009108
2.52524896229485, 5.755309973156795
2.545861475367078, 6.210821064506037
2.566473988439306, 6.659214795052947
2.5882316411266584, 7.138450422409962
2.6099892938140106, 7.620058503367753
2.6306018068862387, 8.068452233914662
2.652359459573591, 8.547687861271678
2.6741171122609426, 9.026923488628693
2.694729625333171, 9.477689672776378
2.716487278020523, 9.956925300133394
2.740535209938123, 10.102507680181091
2.765728281470846, 9.692935917646901
2.7909213530035695, 9.269776466308258
2.816114424536293, 8.846617014969617
2.8413074960690166, 8.423457563630976
2.8665005676017397, 8.000298112292333
2.891693639134463, 7.575197562553054
2.9168867106671867, 7.15397920961505
2.9420797821999103, 6.730819758276407
2.9672728537326334, 6.307660306937764
2.992465925265357, 6.193135501300244
3.0165138571829564, 6.632406069364164
3.0405617891005563, 7.0957462575959696
3.0657548606332794, 7.565492070549876
3.090947932166003, 8.03523788350378
3.1161410036987265, 8.504983696457685
3.14133407523145, 8.974729509411592
3.166527146764173, 9.444475322365497
3.1917202182968967, 9.914221135319401
3.215768150214496, 10.379696531791907
3.239816082132096, 10.597487772343264
3.2650091536648196, 10.46937527790129
3.2902022251975427, 10.341262783459317
3.3153952967302662, 10.209268092216071
3.3405883682629898, 10.07921449937346
3.365781439795713, 9.951102004931485
3.3909745113284364, 9.821048412088874
3.41616758286116, 9.690994819246265
3.4413606543938835, 9.559000128003019
3.4665537259266066, 9.40371225595214
3.49174679745933, 9.24065999029872
3.5169398689920537, 9.073725527844026
3.5421329405247772, 8.908732163789969
3.5673260120575003, 8.74373879973591
3.592519083590224, 8.578745435681853
3.6177121551229474, 8.415693170028431
3.6429052266556705, 8.248758707573737
3.668098298188394, 8.08376534351968
3.6932913697211176, 7.9207130778662584
3.718484441253841, 7.907125389061806
3.741387233556317, 8.398223284422707
3.7608546070134214, 8.870638107677488
3.780321980470526, 9.337714910330519
3.800934493542754, 9.831185259292196
3.8204018669998585, 10.301227628946199
3.839869240456963, 10.770676885200007
3.8593366139140675, 11.238050244553136
3.878803987371172, 11.705423603906263
3.8982713608282764, 12.174872860160072
3.917738734285381, 12.644915229814075
3.938351247357609, 13.138385578775752
3.9578186208147135, 13.309202238031718
3.972705435811323, 12.75404809544983
3.9841568319625607, 12.26295020008893
3.995608228113799, 11.776122721209427
4.007059624265036, 11.293565658811325
